,user,latitude,longitude
14956,User_2428,-5.84393,-35.216376000000004
14957,User_3180,-23.217268,-46.873209
14958,User_62,-12.928607000000001,-38.510243
14959,User_5255,-22.442589,-42.978832000000004
14960,User_3838,-23.520692,-46.418534
14961,User_2357,-22.760013,-43.335646000000004
14962,User_5052,-8.050156,-34.921927000000004
14963,User_5723,-23.584135,-46.680774
14964,User_5036,-9.535059,-37.293596
14965,User_944,-10.648005,-36.984838
14966,User_5487,-3.806426,-38.588233
14967,User_1815,-15.808819,-48.07792
14968,User_5413,-25.110238,-50.168694
14969,User_1177,-9.753432,-36.646673
14970,User_3235,-22.953211,-43.337238
14971,User_1531,-12.971489,-38.513602
14972,User_5878,-8.064029,-34.982335
14973,User_1274,-20.835517000000003,-49.39931
14974,User_4067,-18.858419,-41.948847
14975,User_1825,-17.217026,-46.87138
14976,User_544,-16.713915,-49.270942
14977,User_4691,-22.997417000000002,-44.238194
14978,User_316,-23.687696,-46.802344
14979,User_2771,-8.118797,-34.905417
14980,User_1049,-23.536281,-46.640896999999995
14981,User_3652,-19.937599,-43.926149
14982,User_4814,0.049412,-51.05429
14983,User_121,-30.029390000000003,-51.202284000000006
14984,User_3900,-3.102497,-60.066042
14985,User_1197,-23.611778,-46.891166
14986,User_3934,-23.607507000000002,-51.65164
14987,User_4333,-23.557698000000002,-46.948314
14988,User_1607,-27.644044,-52.258834
14989,User_3096,-19.924525,-43.936694
14990,User_4368,-22.950511,-55.628788
14991,User_1870,-3.684709,-40.342622
14992,User_375,-2.5383259999999996,-44.291309000000005
14993,User_1470,-28.391003,-53.913664000000004
14994,User_1007,-12.901917,-38.397052
14995,User_5190,-2.501794,-44.285927
14996,User_2517,-29.804717,-50.043634000000004
14997,User_2011,-5.796219000000001,-35.216268
14998,User_5417,-23.397899,-46.322328000000006
14999,User_460,-3.736217,-38.510923
15000,User_2870,-7.967239,-34.848102000000004
15001,User_2591,-23.324565,-51.161485
15002,User_5293,-23.535238,-46.621114
15003,User_3132,-4.100303,-63.149882
15004,User_4907,-15.880111,-47.973476
15005,User_5210,-16.672454000000002,-49.287711
15006,User_764,-25.435904999999998,-49.306765000000006
15007,User_2,-8.878882,-36.477986
15008,User_3262,-18.504558,-54.74916999999999
15009,User_2835,-16.70544,-43.836694
15010,User_2396,-3.754801,-38.446090999999996
15011,User_4097,-22.500069,-44.061819
15012,User_150,-22.992514,-43.361764
15013,User_1494,-31.775221999999996,-52.344417
15014,User_1326,-8.075865,-34.913111
15015,User_2919,-19.949656,-43.921127
15016,User_305,-22.714745999999998,-43.449517
15017,User_5340,-21.766115,-43.350445
15018,User_3171,-23.009072,-43.431636
15019,User_4404,-25.541512,-49.164964000000005
15020,User_3406,-15.784563,-47.876585999999996
15021,User_3822,-16.720594000000002,-49.239968
15022,User_5500,-16.663605,-49.312265000000004
15023,User_2894,-29.327472999999998,-49.737155
15024,User_4365,-23.428415,-46.535465
15025,User_1805,-22.905986,-47.071758
15026,User_6000,-18.894669,-48.248217
15027,User_489,-22.990883,-43.321365
15028,User_2611,-26.433512,-49.151825
15029,User_1036,0.020931,-51.060840999999996
15030,User_1581,-22.912442000000002,-47.063871
15031,User_4113,-23.576220000000003,-46.563911
15032,User_2245,-23.514712,-46.369407
15033,User_1453,-19.762406,-47.922688
15034,User_3704,-9.540952,-35.769835
15035,User_5999,-8.748427000000001,-63.88397
15036,User_3585,-23.56129,-46.310256
15037,User_4884,-23.558083,-46.636801
15038,User_2338,-22.799229999999998,-43.405607
15039,User_3758,-5.794529,-35.221307
15040,User_2319,-21.902182,-45.582561
15041,User_2942,-21.781082,-48.178761
15042,User_3219,-10.960284,-37.042196000000004
15043,User_2603,-17.236212,-46.88069
15044,User_3206,-23.511412,-46.768243
15045,User_3681,-24.530982,-49.947755
15046,User_1423,-5.113726,-42.783733000000005
15047,User_5528,-5.105517,-42.807334999999995
15048,User_1593,-22.227022,-54.786156000000005
15049,User_2969,-3.0317529999999997,-59.963148
15050,User_1601,-25.754108,-53.071549
15051,User_3382,-29.763551,-51.152703
15052,User_1601,-23.422553,-51.90475
15053,User_4402,-23.022108,-43.489056
15054,User_1337,-23.207841000000002,-45.895095
15055,User_4790,-7.0331850000000005,-37.29899
15056,User_384,-23.400879,-46.437082000000004
15057,User_550,-23.459589,-46.440401
15058,User_2996,-8.065613,-34.891845
15059,User_5552,-10.917616,-37.073877
15060,User_5137,-24.015015,-46.429737
15061,User_1970,-5.9405339999999995,-35.279426
15062,User_5843,-15.994716,-47.995430999999996
15063,User_3060,-19.938138000000002,-44.026609
15064,User_1211,-12.203729,-38.967605999999996
15065,User_3923,-23.622068,-46.544593
15066,User_2943,-15.791873999999998,-47.849278000000005
15067,User_4743,-22.915670000000002,-43.247766999999996
15068,User_1451,-2.503603,-44.28837
15069,User_3422,-29.7007,-53.823367000000005
15070,User_4300,-23.644133,-46.506862
15071,User_3078,-23.534944,-46.40486
15072,User_1378,-23.636667000000003,-46.559771000000005
15073,User_2562,-24.649582000000002,-50.848128
15074,User_4136,-23.394482,-46.321426
15075,User_5428,-20.744509,-46.859035
15076,User_5840,-7.147162,-34.888773
15077,User_517,-27.642101,-52.265394
15078,User_1334,-21.87186,-51.841215000000005
15079,User_2572,-7.192177,-48.210592
15080,User_184,-25.394438,-49.315865
15081,User_5146,-29.70675,-53.712005000000005
15082,User_446,-30.89187,-55.534758999999994
15083,User_2721,-8.045179,-34.886074
15084,User_5285,-23.600481,-46.604238
15085,User_3499,-21.001274,-47.656883
15086,User_919,-8.292442999999999,-35.967471
15087,User_283,-8.004101,-34.884678
15088,User_2709,-27.061565,-48.908634
15089,User_303,-23.398657999999998,-51.883793
15090,User_3396,-20.53071,-47.367008
15091,User_468,-19.772602,-47.946652
15092,User_3776,-12.251600999999999,-38.966501
15093,User_1571,-25.515548000000003,-49.237404
15094,User_1595,-25.424901000000002,-49.201638
15095,User_4140,-19.000812,-57.654677
15096,User_890,-23.012767999999998,-43.476896
15097,User_354,-26.777079999999998,-48.645018
15098,User_1956,-16.680120000000002,-49.286846999999995
15099,User_4447,-23.548745,-46.260286
15100,User_1884,-8.107357,-34.975936
15101,User_3481,-2.551539,-44.210454999999996
15102,User_3899,-22.540188,-52.160703000000005
15103,User_5800,-3.76758,-38.587871
15104,User_585,-22.920382,-43.220487
15105,User_2887,-14.796606,-39.172303
15106,User_3997,-22.325289,-49.077595
15107,User_5427,-15.84879,-47.978094
15108,User_2698,-22.884504,-43.282899
15109,User_5301,-19.953546,-44.166588
15110,User_2458,-12.435725999999999,-38.950924
15111,User_791,-22.426566,-45.442731
15112,User_2458,-23.216719,-45.907427
15113,User_4944,-3.066806,-60.015554
15114,User_4206,-12.861384,-38.478311
15115,User_2799,-12.254356,-38.956454
15116,User_5990,-25.375507,-49.195312
15117,User_3421,-8.789594000000001,-63.844636
15118,User_2938,-19.894154,-44.031209000000004
15119,User_1527,-15.884901999999999,-48.020426
15120,User_593,-12.546927,-55.736759
15121,User_2420,-19.912364,-43.960007
15122,User_2147,-22.538614000000003,-41.982343
15123,User_3616,-20.059075,-44.565484999999995
15124,User_3138,-23.522819000000002,-46.660911999999996
15125,User_4654,-22.876915,-43.371305
15126,User_1970,-16.683536,-49.264613
15127,User_758,-8.192509,-34.925326
15128,User_744,-13.254992999999999,-43.414663
15129,User_2966,-8.757817999999999,-63.900335999999996
15130,User_3397,-22.903097,-47.066189
15131,User_2696,-19.8401,-43.920572
15132,User_1858,-22.86965,-43.170932
15133,User_5484,-22.859765,-43.534265000000005
15134,User_471,-8.061042,-34.872233
15135,User_3983,-22.781433,-46.587109999999996
15136,User_3331,-23.605959,-47.026396000000005
15137,User_593,-19.873044,-43.925529
15138,User_2231,-8.805221000000001,-63.887032
15139,User_2358,-23.21099,-45.850819
15140,User_101,-19.454821,-44.246051
15141,User_5856,-12.954260000000001,-38.351953
15142,User_690,-21.771421,-43.350821
15143,User_3267,-21.185116,-47.817174
15144,User_2335,-21.729294,-43.395578
15145,User_2306,-22.229704,-49.919866999999996
15146,User_5994,-9.961179,-67.813349
15147,User_5906,-23.627345000000002,-46.701851
15148,User_1951,-15.838007999999999,-48.01571
15149,User_2352,-8.136683999999999,-34.955118
15150,User_348,-17.244737,-46.882678999999996
15151,User_3287,-23.754061,-46.698783
15152,User_5917,-6.768871000000001,-43.02387
15153,User_1153,-22.270825,-48.55356
15154,User_5017,-12.901686,-38.397525
15155,User_2520,-1.139989,-48.463933000000004
15156,User_2312,-10.644619,-36.989034000000004
15157,User_2450,-23.1085,-48.930751
15158,User_285,-20.231226,-40.273994
15159,User_1298,-23.672183999999998,-46.742135
15160,User_2717,-22.79214,-43.311211
15161,User_316,-2.4260759999999997,-54.715711
15162,User_4889,-23.564739000000003,-46.679955
15163,User_5349,-5.835711,-35.243503000000004
15164,User_5683,-22.913470999999998,-43.26783
15165,User_4273,-23.693445,-46.620584
15166,User_4295,-22.977366,-46.997383
15167,User_4848,-12.680093,-38.530642
15168,User_2471,-22.77542,-43.39762
15169,User_207,-21.298798,-50.3422
15170,User_1857,-23.413985,-46.882838
15171,User_2864,-23.273207,-45.900613
15172,User_4986,-31.761589,-52.232973
15173,User_2887,-8.114763,-34.904903000000004
15174,User_1871,-1.376235,-48.452853999999995
15175,User_3210,-23.49592,-46.807221999999996
15176,User_530,-23.962311,-46.250046999999995
15177,User_3613,-24.014357999999998,-46.440719
15178,User_3516,-6.0253559999999995,-44.246144
15179,User_3774,-15.873002,-48.065917
15180,User_4332,-20.346324,-40.344811
15181,User_4880,-23.630336,-46.675416
15182,User_4654,-5.0852,-42.737673
15183,User_580,-30.026056,-51.081781
15184,User_3000,-22.901657999999998,-43.558314
15185,User_5476,-26.913016,-48.656276
15186,User_42,-15.744269000000001,-47.849751
15187,User_57,-12.932547,-38.358103
15188,User_5807,-23.519382999999998,-46.181903999999996
15189,User_4552,-5.084033,-42.778442
15190,User_72,-12.970108,-38.434490000000004
15191,User_4438,-22.319298,-49.113659000000006
15192,User_1836,-19.917496,-43.931532000000004
15193,User_1641,-1.369207,-48.390828000000006
15194,User_895,-20.023946,-44.038385
15195,User_1103,-22.820725,-43.401241
15196,User_39,-22.376670999999998,-47.541918
15197,User_4937,-12.914738999999999,-38.425816
15198,User_5484,-12.605907,-38.960878
15199,User_1670,-8.884208000000001,-36.482923
15200,User_4658,-16.323032,-48.945996
15201,User_3122,-21.777131,-43.346451
15202,User_815,-23.412643,-47.405768
15203,User_792,-23.446054999999998,-46.585062
15204,User_4021,-26.877778000000003,-52.409724
15205,User_4675,-29.670501,-51.094243
15206,User_5425,-29.999670000000002,-53.50010699999999
15207,User_1284,-9.531285,-35.795414
15208,User_1587,-22.688351,-43.281355
15209,User_641,-20.444613,-54.665848
15210,User_5162,-3.7420050000000002,-38.470252
15211,User_2857,-22.875106,-42.352389
15212,User_220,-22.710302,-42.624292
15213,User_1996,-10.925297,-37.053472
15214,User_3418,-21.197271,-47.836323
15215,User_3142,-23.555904,-46.386459
15216,User_3806,-23.031581,-45.601565
15217,User_1225,-23.678903,-46.657544
15218,User_2470,-22.923284,-47.079440999999996
15219,User_4234,-5.144539,-42.792711
15220,User_1155,-5.866543,-35.344925
15221,User_5570,-22.971016,-42.027568
15222,User_3060,-22.87864,-43.562859
15223,User_5516,-23.499357999999997,-47.444254
15224,User_130,-4.654689,-40.202826
15225,User_4139,-19.935989000000003,-43.978159000000005
15226,User_2208,-12.243458,-38.957152
15227,User_2281,-5.579459,-39.370164
15228,User_439,-7.946639,-34.868373
15229,User_5972,-22.908528,-43.170803
15230,User_753,-12.969421,-38.478689
15231,User_836,-3.755114,-38.489459000000004
15232,User_4664,-16.675395,-49.25545
15233,User_1368,-23.127181,-48.934636
15234,User_1375,-21.748735999999997,-41.350009
15235,User_227,-23.445674,-46.717040000000004
15236,User_4715,-19.160496,-40.772721999999995
15237,User_438,-9.55463,-35.777683
15238,User_3338,-23.611048999999998,-46.734004
15239,User_4379,-16.047752,-48.033429999999996
15240,User_1433,-22.779345000000003,-41.913256
15241,User_1197,-20.355503,-40.352286
15242,User_3938,-22.995031,-43.410865
15243,User_3368,-23.629947,-46.711174
15244,User_4008,-22.123917000000002,-51.385109
15245,User_1410,-23.506498999999998,-46.707945
15246,User_2517,-29.375192,-50.864331
15247,User_3056,-28.856191,-51.28593
15248,User_5342,-22.79797,-43.000223999999996
15249,User_2328,-27.301085999999998,-50.569229
15250,User_2701,-23.595325,-46.66648
15251,User_3038,-20.320578,-40.345718
15252,User_4722,-15.873792000000002,-48.099691
15253,User_2933,-21.173952,-47.813165000000005
15254,User_4073,-23.645376000000002,-46.553558
15255,User_3602,-2.499948,-44.220858
15256,User_3784,-21.888587,-42.706008000000004
15257,User_5570,-22.904487,-43.103537
15258,User_3808,-22.722651000000003,-43.559752
15259,User_169,-3.8173019999999998,-38.536386
15260,User_1205,-25.457578,-49.303103
15261,User_1357,-21.203523999999998,-47.808783
15262,User_9,-23.526923,-46.460078
15263,User_5087,-7.099717999999999,-35.232207
15264,User_1991,-19.912339000000003,-43.896460999999995
15265,User_5703,-24.953569,-53.488691
15266,User_791,-23.77135,-46.713159999999995
15267,User_2836,-17.54147,-39.713819
15268,User_4977,-3.775646,-38.562007
15269,User_3322,-22.855576,-43.313917
15270,User_435,-12.866949,-38.300887
15271,User_4674,-23.496725,-46.412561
15272,User_2402,-23.5389,-46.889412
15273,User_5502,-28.658399,-49.426626
15274,User_5342,-27.591625,-48.513375
15275,User_2573,-21.220638,-47.765444
15276,User_4544,-29.929858000000003,-50.999168
15277,User_3187,-23.588326000000002,-46.532664000000004
15278,User_2692,-22.896121,-43.539881
15279,User_5728,-23.607052,-46.756137
15280,User_5942,-15.801205,-47.883743
15281,User_2208,-16.670431,-49.268064
15282,User_1826,-23.630670000000002,-46.699811
15283,User_326,-6.833027,-35.123894
15284,User_8,-3.046519,-60.014555
15285,User_3292,-5.874522,-35.178073
15286,User_3345,-20.326219000000002,-40.375634000000005
15287,User_1824,-22.973813,-43.193258
15288,User_870,-23.665403,-46.722821
15289,User_5640,-16.081085,-48.507303
15290,User_2545,-16.699125,-49.310109999999995
15291,User_1656,-25.419185,-49.286836
15292,User_5039,-8.196235,-34.924563
15293,User_2851,-9.652687,-35.7067
15294,User_5462,-21.120739,-48.01575
15295,User_4457,-8.185715,-34.969235999999995
15296,User_4536,-30.028270000000003,-51.22552
15297,User_553,-23.669339,-46.711736
15298,User_4158,-20.527664,-54.6066
15299,User_352,-31.325518,-54.108929
15300,User_1512,-16.680066,-49.285919
15301,User_2919,-30.038366999999997,-51.209021
15302,User_1990,-14.856048999999999,-40.823909
15303,User_4712,-23.565984,-46.457887
15304,User_2287,-22.853517999999998,-46.308355999999996
15305,User_4662,-22.719789000000002,-43.434939
15306,User_5717,-21.196122,-50.43776
15307,User_489,-25.554884,-49.303948999999996
15308,User_1484,-14.826932999999999,-39.029198
15309,User_3492,-10.029116,-37.562406
15310,User_5043,-20.515254000000002,-54.589622999999996
15311,User_3162,-23.708099,-46.628934
15312,User_5856,-15.839334,-47.950764
15313,User_4710,-22.945643,-47.0092
15314,User_3356,-10.867726,-37.094433
15315,User_2476,-23.59395,-46.585491
15316,User_5401,-26.148843,-49.514322
15317,User_4058,-23.435054,-51.927421
15318,User_3461,-16.702095,-49.245252
15319,User_4635,-20.397163,-54.559422
15320,User_2758,-28.971175,-51.075491
15321,User_5574,-31.757937,-52.36291
15322,User_5268,-3.7558870000000004,-38.527565
15323,User_3821,-3.736796,-38.497471999999995
15324,User_618,-10.916666000000001,-37.062076
15325,User_1462,-9.566942,-35.777108
15326,User_4407,-6.0723970000000005,-49.907251
15327,User_57,-23.302942,-51.151688
15328,User_2407,-3.060134,-60.044169
15329,User_3199,-15.766734,-47.871462
15330,User_4030,-22.900118,-43.179241
15331,User_4666,-3.005202,-59.973169999999996
15332,User_953,-28.830598,-52.506780000000006
15333,User_154,-20.341229000000002,-40.383028
15334,User_5099,-22.954518,-43.198346
15335,User_1804,-22.919627,-43.367553
15336,User_348,-5.824199,-35.211311
15337,User_5106,-14.144841,-39.728658
15338,User_4919,-23.425728,-51.947542999999996
15339,User_1960,-23.323245,-45.970786
15340,User_5961,-20.453082000000002,-54.619189
15341,User_942,-23.351224,-47.851647
15342,User_49,-21.167303,-47.790960999999996
15343,User_3644,0.034461,-51.081364
15344,User_5545,-5.109192,-42.796929999999996
15345,User_3492,-19.822285,-43.952360999999996
15346,User_4675,-23.525603,-46.677132
15347,User_4607,-8.764078,-63.873473
15348,User_3382,-5.134558999999999,-42.795792
15349,User_712,-29.994589,-51.060832
15350,User_338,-3.829937,-38.5269
15351,User_9,-10.218612,-37.42054
15352,User_3307,-22.839723,-45.226508
15353,User_790,-26.901505,-49.03624
15354,User_4395,-20.319208,-40.335996
15355,User_1184,-22.509281,-43.171208
15356,User_715,-1.28756,-47.926392
15357,User_2414,-19.916485,-44.000164
15358,User_4008,-8.180800999999999,-34.934314
15359,User_2465,-23.422315,-51.95299
15360,User_5151,-12.164624,-44.996297
15361,User_5509,-23.508985,-46.761495000000004
15362,User_5707,-23.660804000000002,-46.753633
15363,User_74,-23.534734,-46.546205
15364,User_1889,-23.943144,-46.326409000000005
15365,User_4566,-23.496642,-46.697828
15366,User_4764,-3.658721,-45.380798
15367,User_3772,-23.30518,-45.970117
15368,User_5106,-16.673064,-49.288028999999995
15369,User_852,-23.417331,-46.463972999999996
15370,User_3926,-15.775901999999999,-47.857438
15371,User_5660,-25.4252,-49.248123
15372,User_2083,-23.525416,-46.632968
15373,User_4525,-5.535684,-40.779334999999996
15374,User_4180,-12.971907,-38.488394
15375,User_1599,-20.79487,-51.692146
15376,User_1680,-25.364438,-49.103204
15377,User_3637,-18.86028,-41.964537
15378,User_4017,-22.931233,-43.232615
15379,User_2713,-3.757025,-38.488639
15380,User_3446,-3.830246,-38.487432
15381,User_1044,-6.838211,-35.128130999999996
15382,User_378,-7.170145,-34.839056
15383,User_1137,-23.402858,-51.916452
15384,User_4067,-22.804152,-43.586208
15385,User_1543,-16.674488,-49.233418
15386,User_5943,-26.773384000000004,-49.077152000000005
15387,User_2807,-25.751967999999998,-53.064704000000006
15388,User_4233,-20.533723000000002,-54.609908999999995
15389,User_40,-8.106228999999999,-35.022428999999995
15390,User_27,-23.386288,-46.054111
15391,User_2675,-16.737941,-49.345438
15392,User_1921,-23.640548000000003,-46.525956
15393,User_2742,-7.300928999999999,-39.278889
15394,User_2487,-23.49213,-47.446477
15395,User_341,-15.783473999999998,-47.996407
15396,User_2651,-5.089592,-42.832966
15397,User_2994,-20.041709,-40.187276000000004
15398,User_3676,-5.720899,-35.246725
15399,User_1484,-2.54169,-44.173953999999995
15400,User_307,-19.769845999999998,-43.947926
15401,User_3729,-13.006758,-38.526647
15402,User_1495,-9.622689999999999,-35.726419
15403,User_1246,-29.985845,-51.114746000000004
15404,User_4301,-19.909575,-43.931823
15405,User_2617,-25.077671,-50.154032
15406,User_1090,-3.8200730000000003,-38.594465
15407,User_3796,-22.378737,-41.782965999999995
15408,User_330,-18.933214000000003,-48.304140000000004
15409,User_5614,-23.621832,-46.629961
15410,User_2285,-8.444486999999999,-35.017578
15411,User_3286,-23.512370999999998,-46.515603999999996
15412,User_4540,-23.620245,-45.404365000000006
15413,User_2532,-20.844945000000003,-41.121891
15414,User_5862,-22.925237,-43.23312
15415,User_230,-22.908691,-43.584697
15416,User_2954,-23.004023999999998,-43.326335
15417,User_3759,-22.855545000000003,-42.335861
15418,User_1098,-23.559699,-46.512584999999994
15419,User_2656,-22.879322,-43.363353000000004
15420,User_1725,-16.659525,-49.259873999999996
15421,User_4032,-30.051872999999997,-51.186274
15422,User_5035,-26.277041999999998,-48.915372
15423,User_2342,-23.566449,-46.632
15424,User_3502,-25.450831,-49.264752
15425,User_1991,-5.077995,-42.825905999999996
15426,User_5094,-9.914878999999999,-63.039814
15427,User_4845,-23.534052,-46.506772999999995
15428,User_2991,-23.583222,-46.670374
15429,User_2687,-29.455933,-51.294073
15430,User_4751,-22.878195,-43.614819
15431,User_4679,-22.893063,-43.278898
15432,User_5656,-27.071447999999997,-52.622603000000005
15433,User_910,-9.642336,-35.734959
15434,User_3083,-10.940524,-37.067263
15435,User_1639,-23.700132,-46.528978
15436,User_4113,-20.326486,-40.371472999999995
15437,User_435,-22.800001,-43.012170000000005
15438,User_5798,-22.806628,-43.370788
15439,User_2039,-21.124520999999998,-42.946015
15440,User_4536,-23.512126000000002,-46.875093
15441,User_1492,-15.922369,-48.102767
15442,User_5586,-7.0216259999999995,-35.856082
15443,User_178,-4.94805,-47.50079
15444,User_5860,-22.855269,-43.260222999999996
15445,User_4525,-20.427047,-54.581846999999996
15446,User_65,-9.672466,-35.721133
15447,User_5651,-23.542092,-46.733151
15448,User_2104,-8.062716,-34.910878000000004
15449,User_1651,-3.7672790000000003,-38.550734000000006
15450,User_4728,-22.701074,-46.762885
15451,User_4926,-15.784015,-47.888575
15452,User_1259,-4.2753190000000005,-41.783854
15453,User_5542,-23.541587,-46.575413
15454,User_2203,-20.450234,-54.572846999999996
15455,User_1201,-16.711098,-49.260363
15456,User_4357,-9.749414999999999,-36.660092
15457,User_3731,-23.967423,-46.383844
15458,User_1434,-5.924167,-35.28321
15459,User_1527,-2.5063299999999997,-44.304790000000004
15460,User_5378,-28.693132000000002,-49.342331
15461,User_1611,-21.205191,-41.888426
15462,User_5530,-16.690610999999997,-49.259631
15463,User_628,-7.098705000000001,-34.844301
15464,User_144,-9.759782000000001,-36.660619
15465,User_4792,-9.604177,-35.722569
15466,User_3071,-23.557499,-46.653247
15467,User_4446,-22.879381,-43.466737
15468,User_3100,-29.589246000000003,-50.808405
15469,User_860,-29.911944000000002,-51.076504
15470,User_55,-15.619517000000002,-56.085554
15471,User_5982,-15.79835,-47.916579999999996
15472,User_5438,-8.171422999999999,-34.917497999999995
15473,User_2975,-0.131395,-67.08969499999999
15474,User_3849,-22.875434,-43.360484
15475,User_2536,-23.526131,-46.679556
15476,User_4637,-12.978016,-38.455537
15477,User_1416,-21.339733,-47.731992
15478,User_4190,-18.920648,-48.279801
15479,User_2553,-23.676413,-46.675527
15480,User_5894,-15.834089,-48.036126
15481,User_3405,-18.902371,-48.257342
15482,User_4785,-19.976646,-43.977109999999996
15483,User_3009,-25.352005,-49.082534
15484,User_3220,-10.973066000000001,-37.062673
15485,User_3393,-22.864579,-47.21707
15486,User_4627,-22.217648,-54.76015699999999
15487,User_4727,-22.908526000000002,-43.176536999999996
15488,User_221,-23.560177,-46.77466
15489,User_1956,-15.641570999999999,-56.158248
15490,User_2156,-29.845438,-51.151868
15491,User_4878,-6.7674970000000005,-43.022139
15492,User_2443,-27.689787,-48.778622999999996
15493,User_2623,-22.751319,-47.653001
15494,User_633,-3.7331239999999997,-38.498996000000005
15495,User_3951,-23.609232000000002,-46.753242
15496,User_4459,-19.521578,-40.702775
15497,User_2149,-23.537063,-46.765674
15498,User_3668,-22.490867,-47.212802
15499,User_2503,-23.518338,-46.474171999999996
15500,User_4431,-6.2612239999999995,-36.51361
15501,User_1209,-16.70055,-49.272578
15502,User_5449,-25.427371,-49.237539
15503,User_274,-19.824645,-43.954921999999996
15504,User_2189,-21.209374,-47.814924
15505,User_4582,-14.859765,-40.858012
15506,User_1729,-23.661056,-46.789122
15507,User_1102,-23.487803,-46.652618
15508,User_1315,-22.889699,-43.326363
15509,User_1491,-28.473924,-48.98819
15510,User_2519,-23.553709,-46.689496000000005
15511,User_2066,-19.477211999999998,-42.528388
15512,User_4224,-21.037392999999998,-48.035896
15513,User_4051,-23.430918,-46.500219
15514,User_2136,-25.065656,-53.876576
15515,User_1642,-23.02179,-44.527656
15516,User_3509,-8.192383,-34.919451
15517,User_5816,-18.870428,-48.879656
15518,User_1629,-27.439529999999998,-48.396775
15519,User_5104,-23.65683,-46.780052000000005
15520,User_1919,-23.477596,-47.43243
15521,User_4973,-23.63899,-46.52655
15522,User_1936,-18.958920000000003,-48.226859999999995
15523,User_108,-22.654086,-43.037151
15524,User_5573,-23.58545,-46.636813000000004
15525,User_5664,-19.474115,-42.524539000000004
15526,User_5667,-22.395143,-41.815104
15527,User_2699,-22.734323,-43.362352
15528,User_3471,-20.059656,-43.976064
15529,User_2172,-5.915844,-35.265564000000005
15530,User_2987,-23.679945999999997,-46.765075
15531,User_1649,-30.01867,-51.186375
15532,User_4729,-21.698419,-45.258363
15533,User_968,-25.46323,-49.252731
15534,User_5097,-8.107461,-34.912493
15535,User_2272,-21.375188,-42.681867
15536,User_1059,-19.945646,-44.004959
15537,User_5803,-22.885026999999997,-43.108145
15538,User_4247,-23.032554,-45.557115
15539,User_1829,-25.445328,-49.287549
15540,User_182,-23.544216,-46.411808
15541,User_4905,-23.546308,-46.642071
15542,User_4905,-2.546104,-44.267556
15543,User_2592,-23.589919000000002,-48.104671
15544,User_521,-26.890493,-48.695532
15545,User_369,-10.950429,-37.070322
15546,User_2878,-22.926447,-43.700602
15547,User_74,-22.357577,-41.769613
15548,User_5639,-20.073620000000002,-44.576321
15549,User_1407,-25.080318,-50.202374
15550,User_3722,-20.366539000000003,-40.300269
15551,User_2378,-29.921941999999998,-51.012024
15552,User_965,-22.557819,-47.405887
15553,User_1352,-9.780594,-36.096993
15554,User_5993,-3.004152,-59.972306999999994
15555,User_3662,-23.538399,-46.918566999999996
15556,User_2906,-22.865856,-42.336852
15557,User_5410,-8.736930000000001,-63.89477900000001
15558,User_4924,-7.634042999999999,-37.880168
15559,User_4002,-23.540919,-46.22935
15560,User_3953,-22.118173000000002,-51.416294
15561,User_2662,-22.359983,-47.39828
15562,User_2066,-21.672557,-49.747884
15563,User_4559,-23.568310999999998,-46.698442
15564,User_4685,-19.947031,-44.102416999999996
15565,User_2574,-23.579315,-46.594159999999995
15566,User_2706,-1.367895,-48.324139
15567,User_3656,-12.706453999999999,-39.696111
15568,User_1849,-14.845218,-40.863141999999996
15569,User_1813,-22.722064000000003,-45.571551
15570,User_5805,-15.851010999999998,-47.898695000000004
15571,User_5512,-3.108021,-60.012910999999995
15572,User_1014,-9.789422,-36.711653999999996
15573,User_766,-6.104916,-35.712719
15574,User_17,-29.648634,-50.781287
15575,User_570,-29.441863,-51.971337
15576,User_840,-8.045474,-34.893004
15577,User_57,-23.533186999999998,-46.728263
15578,User_281,-22.892468,-43.221267
15579,User_5150,-19.957652,-43.98294
15580,User_3708,-19.448398,-42.552352
15581,User_2597,-32.050336,-52.153268
15582,User_1266,-23.623979000000002,-46.527229999999996
15583,User_5144,-23.475025,-46.326151
15584,User_5331,-3.0867139999999997,-60.057157
15585,User_916,-7.119395,-34.824141999999995
15586,User_617,-23.954168,-46.461899
15587,User_2257,-22.835051,-42.029844
15588,User_3813,-22.910013,-43.223279999999995
15589,User_20,-3.766032,-38.560844
15590,User_1923,-19.880395999999998,-44.037909
15591,User_4504,-22.7621,-47.609916
15592,User_2290,-22.821575,-43.17661
15593,User_2730,0.034773,-51.052984
15594,User_3742,-10.183741,-48.34794
15595,User_4916,-16.832218,-49.277021000000005
15596,User_898,-29.908241999999998,-51.145278000000005
15597,User_4538,-21.145651,-47.805356
15598,User_5256,-25.480925,-49.139265
15599,User_1058,-17.884732,-51.738543
15600,User_2057,-19.946308,-44.02237
15601,User_3399,-23.491501,-46.396832
15602,User_3021,-1.476638,-48.475398999999996
15603,User_3805,-7.219031,-39.323704
15604,User_164,-12.892348,-38.323258
15605,User_2007,-22.799103,-43.437184
15606,User_2344,-10.716884,-43.635665
15607,User_4980,-8.033727,-34.911358
15608,User_27,-5.089591,-42.762371
15609,User_4487,-25.317892,-49.017846
15610,User_3146,2.831579,-60.686037
15611,User_5637,-31.707072999999998,-52.340378
15612,User_4644,-23.455232000000002,-46.494417999999996
15613,User_5969,-16.06041,-48.029909
